ID,PREDICTED
110011,neutral
110012,neutral
110013,neutral
110014,neutral
110015,neutral
110016,neutral
110017,neutral
110018,neutral
110019,neutral
110020,neutral
110021,neutral
110022,neutral
110023,neutral
110024,neutral
110025,neutral
110026,neutral
110027,neutral
110028,neutral
110029,neutral
110030,neutral
110031,neutral
110032,positive
110033,neutral
110034,neutral
110035,neutral
110036,neutral
110037,neutral
110038,neutral
110039,neutral
110040,neutral
110041,neutral
110042,neutral
110043,neutral
110044,neutral
110045,neutral
110046,neutral
110047,neutral
110048,neutral
110049,neutral
110050,neutral
110051,neutral
110052,neutral
110053,neutral
110054,neutral
110055,neutral
110056,negative
110057,negative
110058,neutral
110059,neutral
110060,neutral
110061,neutral
110062,neutral
110063,neutral
110064,neutral
110065,neutral
110066,neutral
110067,neutral
110068,neutral
110069,negative
110070,positive
110071,neutral
110072,neutral
110073,neutral
110074,neutral
110075,neutral
110076,neutral
110077,neutral
110078,neutral
110079,neutral
110080,neutral
110081,neutral
110082,neutral
110083,neutral
110084,neutral
110085,neutral
110086,neutral
110087,neutral
110088,neutral
110089,neutral
110090,neutral
110091,neutral
110092,neutral
110093,neutral
110094,neutral
110095,neutral
110096,neutral
110097,neutral
110098,neutral
110099,neutral
110100,neutral
110101,neutral
110102,neutral
110103,positive
110104,neutral
110105,neutral
110106,neutral
110107,neutral
110108,neutral
110109,neutral
110110,neutral
110111,neutral
110112,neutral
110113,neutral
110114,neutral
110115,neutral
110116,neutral
110117,neutral
110118,neutral
110119,neutral
110120,neutral
110121,neutral
110122,neutral
110123,neutral
110124,neutral
110125,neutral
110126,neutral
110127,neutral
110128,neutral
110129,neutral
110130,neutral
110131,neutral
110132,neutral
110133,neutral
110134,neutral
110135,neutral
110136,neutral
110137,neutral
110138,neutral
110139,neutral
110140,neutral
110141,neutral
110142,neutral
110143,neutral
110144,neutral
110145,neutral
110146,neutral
110147,neutral
110148,negative
110149,neutral
110150,neutral
110151,neutral
110152,neutral
110153,neutral
110154,neutral
110155,neutral
110156,neutral
110157,neutral
110158,neutral
110159,neutral
110160,neutral
110161,neutral
110162,neutral
110163,neutral
110164,neutral
110165,neutral
110166,neutral
110167,neutral
110168,neutral
110169,neutral
110170,neutral
110171,neutral
110172,neutral
110173,neutral
110174,neutral
110175,neutral
110176,neutral
110177,neutral
110178,neutral
110179,neutral
110180,neutral
110181,neutral
110182,neutral
110183,neutral
110184,neutral
110185,neutral
110186,neutral
110187,neutral
110188,neutral
110189,neutral
110190,neutral
110191,neutral
110192,neutral
110193,neutral
110194,neutral
110195,neutral
110196,neutral
110197,neutral
110198,neutral
110199,neutral
110200,neutral
110201,neutral
110202,neutral
110203,neutral
110204,neutral
110205,neutral
110206,neutral
110207,neutral
110208,neutral
110209,neutral
110210,neutral
110211,neutral
110212,neutral
110213,neutral
110214,neutral
110215,neutral
110216,neutral
110217,neutral
110218,neutral
110219,neutral
110220,neutral
110221,neutral
110222,neutral
110223,neutral
110224,neutral
110225,neutral
110226,neutral
110227,neutral
110228,neutral
110229,neutral
110230,neutral
110231,neutral
110232,neutral
110233,neutral
110234,neutral
110235,neutral
110236,neutral
110237,neutral
110238,neutral
110239,neutral
110240,neutral
110241,neutral
110242,neutral
110243,neutral
110244,neutral
110245,neutral
110246,neutral
110247,neutral
110248,neutral
110249,neutral
110250,neutral
110251,neutral
110252,neutral
110253,neutral
110254,neutral
110255,neutral
110256,neutral
110257,neutral
110258,neutral
110259,neutral
110260,neutral
110261,neutral
110262,neutral
110263,neutral
110264,neutral
110265,neutral
110266,neutral
110267,neutral
110268,neutral
110269,neutral
110270,neutral
110271,neutral
110272,neutral
110273,neutral
110274,neutral
110275,neutral
110276,neutral
110277,neutral
110278,neutral
110279,neutral
110280,neutral
110281,negative
110282,neutral
110283,neutral
110284,neutral
110285,neutral
110286,neutral
110287,neutral
110288,neutral
110289,neutral
110290,neutral
110291,neutral
110292,neutral
110293,neutral
110294,neutral
110295,neutral
110296,negative
110297,neutral
110298,neutral
110299,neutral
110300,neutral
110301,neutral
110302,neutral
110303,neutral
110304,neutral
110305,neutral
110306,neutral
110307,neutral
110308,neutral
110309,negative
110310,neutral
110311,neutral
110312,neutral
110313,neutral
110314,neutral
110315,neutral
110316,neutral
110317,neutral
110318,neutral
110319,neutral
110320,neutral
110321,neutral
110322,neutral
110323,negative
110324,neutral
110325,neutral
110326,neutral
110327,neutral
110328,neutral
110329,neutral
110330,neutral
110331,neutral
110332,neutral
110333,neutral
110334,neutral
110335,neutral
110336,neutral
110337,positive
110338,neutral
110339,neutral
110340,neutral
110341,positive
110342,neutral
110343,neutral
110344,neutral
110345,neutral
110346,neutral
110347,neutral
110348,neutral
110349,neutral
110350,neutral
110351,neutral
110352,neutral
110353,neutral
110354,neutral
110355,neutral
110356,neutral
110357,neutral
110358,neutral
110359,neutral
110360,neutral
110361,neutral
110362,neutral
110363,neutral
110364,neutral
110365,neutral
110366,neutral
110367,neutral
110368,neutral
110369,neutral
110370,neutral
110371,neutral
110372,neutral
110373,neutral
110374,neutral
110375,neutral
110376,neutral
110377,neutral
110378,neutral
110379,neutral
110380,neutral
110381,neutral
110382,neutral
110383,neutral
110384,neutral
110385,neutral
110386,neutral
110387,neutral
110388,neutral
110389,neutral
110390,neutral
110391,neutral
110392,neutral
110393,neutral
110394,neutral
110395,positive
110396,neutral
110397,neutral
110398,neutral
110399,neutral
110400,neutral
110401,neutral
110402,neutral
110403,neutral
110404,neutral
110405,neutral
110406,neutral
110407,neutral
110408,neutral
110409,neutral
110410,neutral
110411,neutral
110412,neutral
110413,neutral
110414,neutral
110415,neutral
110416,neutral
110417,neutral
110418,neutral
110419,neutral
110420,neutral
110421,neutral
110422,neutral
110423,neutral
110424,neutral
110425,neutral
110426,neutral
110427,neutral
110428,neutral
110429,neutral
110430,neutral
110431,neutral
110432,neutral
110433,neutral
110434,neutral
110435,neutral
110436,neutral
110437,neutral
110438,neutral
110439,neutral
110440,neutral
110441,neutral
110442,neutral
110443,neutral
110444,neutral
110445,neutral
110446,neutral
110447,neutral
110448,neutral
110449,neutral
110450,neutral
110451,neutral
110452,neutral
110453,neutral
110454,negative
110455,neutral
110456,positive
110457,neutral
110458,neutral
110459,neutral
110460,neutral
110461,neutral
110462,negative
110463,neutral
110464,neutral
110465,neutral
110466,positive
110467,neutral
110468,neutral
110469,neutral
110470,neutral
110471,neutral
110472,neutral
110473,neutral
110474,neutral
110475,neutral
110476,neutral
110477,positive
110478,neutral
110479,neutral
110480,neutral
110481,neutral
110482,neutral
110483,neutral
110484,neutral
110485,neutral
110486,neutral
110487,positive
110488,neutral
110489,neutral
110490,positive
110491,neutral
110492,neutral
110493,neutral
110494,neutral
110495,neutral
110496,positive
110497,neutral
110498,neutral
110499,neutral
110500,neutral
110501,neutral
110502,neutral
110503,neutral
110504,neutral
110505,neutral
110506,neutral
110507,neutral
110508,neutral
110509,neutral
110510,neutral
110511,neutral
110512,neutral
110513,neutral
110514,neutral
110515,neutral
110516,neutral
110517,neutral
110518,neutral
110519,neutral
110520,neutral
110521,neutral
110522,neutral
110523,neutral
110524,neutral
110525,positive
110526,neutral
110527,negative
110528,negative
110529,neutral
110530,neutral
110531,neutral
110532,neutral
110533,neutral
110534,neutral
110535,neutral
110536,neutral
110537,neutral
110538,neutral
110539,neutral
110540,neutral
110541,neutral
110542,negative
110543,neutral
110544,neutral
110545,neutral
110546,neutral
110547,neutral
110548,neutral
110549,neutral
110550,neutral
110551,neutral
110552,negative
110553,neutral
110554,neutral
110555,neutral
110556,neutral
110557,neutral
110558,neutral
110559,neutral
110560,neutral
110561,neutral
110562,neutral
110563,neutral
110564,neutral
110565,neutral
110566,neutral
110567,neutral
110568,neutral
110569,neutral
110570,neutral
110571,neutral
110572,neutral
110573,neutral
110574,negative
110575,neutral
110576,neutral
110577,neutral
110578,neutral
110579,neutral
110580,neutral
110581,neutral
110582,neutral
110583,positive
110584,neutral
110585,neutral
110586,neutral
110587,neutral
110588,neutral
110589,positive
110590,positive
110591,positive
110592,neutral
110593,neutral
110594,neutral
110595,neutral
110596,positive
110597,neutral
110598,neutral
110599,neutral
110600,neutral
110601,neutral
110602,neutral
110603,neutral
110604,neutral
110605,neutral
110606,neutral
110607,neutral
110608,neutral
110609,neutral
110610,neutral
110611,neutral
110612,neutral
110613,neutral
110614,neutral
110615,neutral
110616,neutral
110617,neutral
110618,neutral
110619,neutral
110620,neutral
110621,neutral
110622,neutral
110623,neutral
110624,neutral
110625,neutral
110626,neutral
110627,neutral
110628,neutral
110629,neutral
110630,neutral
110631,neutral
110632,neutral
110633,neutral
110634,neutral
110635,neutral
110636,positive
110637,neutral
110638,neutral
110639,neutral
110640,neutral
110641,neutral
110642,neutral
110643,neutral
110644,neutral
110645,neutral
110646,neutral
110647,neutral
110648,neutral
110649,neutral
110650,neutral
110651,neutral
110652,neutral
110653,neutral
110654,neutral
110655,neutral
110656,neutral
110657,neutral
110658,neutral
110659,neutral
110660,positive
110661,neutral
110662,neutral
110663,neutral
110664,neutral
110665,positive
110666,positive
110667,neutral
110668,neutral
110669,neutral
110670,neutral
110671,neutral
110672,neutral
110673,neutral
110674,neutral
110675,negative
110676,neutral
110677,neutral
110678,positive
110679,neutral
110680,neutral
110681,neutral
110682,neutral
110683,neutral
110684,neutral
110685,neutral
110686,neutral
110687,neutral
110688,neutral
110689,negative
110690,neutral
110691,neutral
110692,neutral
110693,neutral
110694,neutral
110695,neutral
110696,neutral
110697,neutral
110698,neutral
110699,neutral
110700,neutral
110701,neutral
110702,neutral
110703,neutral
110704,neutral
110705,neutral
110706,neutral
110707,neutral
110708,neutral
110709,neutral
110710,neutral
110711,neutral
110712,negative
110713,negative
110714,neutral
110715,neutral
110716,neutral
110717,neutral
110718,neutral
110719,neutral
110720,negative
110721,neutral
110722,neutral
110723,neutral
110724,neutral
110725,positive
110726,neutral
110727,neutral
110728,neutral
110729,neutral
110730,neutral
110731,neutral
110732,neutral
110733,neutral
110734,neutral
110735,neutral
110736,neutral
110737,negative
110738,negative
110739,neutral
110740,neutral
110741,neutral
110742,positive
110743,neutral
110744,positive
110745,neutral
110746,neutral
110747,neutral
110748,positive
110749,neutral
110750,neutral
110751,neutral
110752,neutral
110753,neutral
110754,neutral
110755,positive
110756,neutral
110757,neutral
110758,neutral
110759,neutral
110760,neutral
110761,neutral
110762,neutral
110763,neutral
110764,neutral
110765,neutral
110766,neutral
110767,neutral
110768,neutral
110769,neutral
110770,neutral
110771,neutral
110772,neutral
110773,neutral
110774,neutral
110775,negative
110776,neutral
110777,positive
110778,neutral
110779,neutral
110780,neutral
110781,neutral
110782,neutral
110783,neutral
110784,neutral
110785,neutral
110786,neutral
110787,neutral
110788,neutral
110789,neutral
110790,neutral
110791,neutral
110792,neutral
110793,neutral
110794,neutral
110795,neutral
110796,neutral
110797,neutral
110798,neutral
110799,neutral
110800,neutral
110801,neutral
110802,neutral
110803,neutral
110804,neutral
110805,neutral
110806,neutral
110807,neutral
110808,neutral
110809,neutral
110810,neutral
110811,neutral
110812,neutral
110813,neutral
110814,neutral
110815,neutral
110816,negative
110817,neutral
110818,positive
110819,neutral
110820,neutral
110821,neutral
110822,neutral
110823,neutral
110824,negative
110825,neutral
110826,neutral
110827,neutral
110828,neutral
110829,neutral
110830,neutral
110831,neutral
110832,neutral
110833,neutral
110834,neutral
110835,neutral
110836,neutral
110837,neutral
110838,neutral
110839,neutral
110840,neutral
110841,neutral
110842,neutral
110843,negative
110844,neutral
110845,negative
110846,positive
110847,neutral
110848,neutral
110849,positive
110850,neutral
110851,positive
110852,neutral
110853,positive
110854,positive
110855,neutral
110856,neutral
110857,neutral
110858,neutral
110859,neutral
110860,neutral
110861,neutral
110862,neutral
110863,neutral
110864,neutral
110865,neutral
110866,neutral
110867,neutral
110868,neutral
110869,neutral
110870,neutral
110871,neutral
110872,neutral
110873,neutral
110874,neutral
110875,neutral
110876,neutral
110877,neutral
110878,neutral
110879,neutral
110880,neutral
110881,neutral
110882,neutral
110883,negative
110884,neutral
110885,neutral
110886,neutral
110887,neutral
110888,positive
110889,neutral
110890,neutral
110891,neutral
110892,neutral
110893,neutral
110894,neutral
110895,neutral
110896,neutral
110897,neutral
110898,neutral
110899,negative
110900,negative
110901,neutral
110902,neutral
110903,neutral
110904,neutral
110905,neutral
110906,positive
110907,negative
110908,neutral
110909,neutral
110910,neutral
110911,neutral
110912,neutral
110913,neutral
110914,neutral
110915,neutral
110916,neutral
110917,neutral
110918,neutral
110919,neutral
110920,positive
110921,neutral
110922,neutral
110923,neutral
110924,neutral
110925,neutral
110926,neutral
110927,neutral
110928,neutral
110929,neutral
110930,neutral
110931,neutral
110932,neutral
110933,neutral
110934,neutral
110935,neutral
110936,neutral
110937,neutral
110938,neutral
110939,neutral
110940,neutral
110941,neutral
110942,neutral
110943,neutral
110944,neutral
110945,neutral
110946,neutral
110947,neutral
110948,neutral
110949,neutral
110950,neutral
110951,negative
110952,neutral
110953,neutral
110954,neutral
110955,neutral
110956,neutral
110957,neutral
110958,neutral
110959,neutral
110960,neutral
110961,neutral
110962,neutral
110963,positive
110964,neutral
110965,neutral
110966,neutral
110967,neutral
110968,neutral
110969,neutral
110970,neutral
110971,neutral
110972,neutral
110973,neutral
110974,neutral
110975,neutral
110976,neutral
110977,neutral
110978,neutral
110979,neutral
110980,neutral
110981,neutral
110982,neutral
110983,neutral
110984,neutral
110985,neutral
110986,neutral
110987,neutral
110988,neutral
110989,neutral
110990,neutral
110991,neutral
110992,neutral
110993,neutral
110994,neutral
110995,positive
110996,neutral
110997,neutral
110998,neutral
110999,positive
111000,neutral
111001,neutral
111002,neutral
111003,neutral
111004,neutral
111005,neutral
111006,neutral
111007,neutral
111008,neutral
111009,neutral
111010,neutral
111011,neutral
111012,neutral
111013,negative
111014,neutral
111015,neutral
111016,neutral
111017,neutral
111018,neutral
111019,neutral
111020,neutral
111021,negative
111022,neutral
111023,neutral
111024,neutral
111025,neutral
111026,neutral
111027,neutral
111028,neutral
111029,neutral
111030,neutral
111031,neutral
111032,neutral
111033,neutral
111034,neutral
111035,neutral
111036,neutral
111037,neutral
111038,neutral
111039,positive
111040,neutral
111041,neutral
111042,neutral
111043,neutral
111044,neutral
111045,neutral
111046,neutral
111047,neutral
111048,neutral
111049,neutral
111050,neutral
111051,neutral
111052,neutral
111053,neutral
111054,neutral
111055,neutral
111056,neutral
111057,neutral
111058,neutral
111059,neutral
111060,neutral
111061,neutral
111062,neutral
111063,negative
111064,negative
111065,neutral
111066,positive
111067,neutral
111068,neutral
111069,neutral
111070,neutral
111071,neutral
111072,neutral
111073,neutral
111074,neutral
111075,neutral
111076,neutral
111077,neutral
111078,neutral
111079,neutral
111080,neutral
111081,neutral
111082,neutral
111083,neutral
111084,positive
111085,neutral
111086,neutral
111087,neutral
111088,neutral
111089,neutral
111090,positive
111091,neutral
111092,positive
111093,neutral
111094,neutral
111095,neutral
111096,neutral
111097,neutral
111098,neutral
111099,neutral
111100,neutral
111101,neutral
111102,neutral
111103,neutral
111104,neutral
111105,neutral
111106,neutral
111107,neutral
111108,neutral
111109,neutral
111110,neutral
111111,neutral
111112,neutral
111113,neutral
111114,neutral
111115,neutral
111116,neutral
111117,positive
111118,neutral
111119,neutral
111120,neutral
111121,neutral
111122,neutral
111123,neutral
111124,neutral
111125,neutral
111126,neutral
111127,neutral
111128,positive
111129,neutral
111130,neutral
111131,neutral
111132,neutral
111133,neutral
111134,neutral
111135,neutral
111136,neutral
111137,neutral
111138,neutral
111139,neutral
111140,neutral
111141,neutral
111142,neutral
111143,neutral
111144,neutral
111145,neutral
111146,neutral
111147,neutral
111148,neutral
111149,neutral
111150,neutral
111151,neutral
111152,neutral
111153,neutral
111154,neutral
111155,neutral
111156,neutral
111157,neutral
111158,neutral
111159,neutral
111160,negative
111161,negative
111162,neutral
111163,positive
111164,neutral
111165,neutral
111166,neutral
111167,neutral
111168,neutral
111169,neutral
111170,neutral
111171,neutral
111172,neutral
111173,neutral
111174,neutral
111175,neutral
111176,neutral
111177,neutral
111178,neutral
111179,neutral
111180,neutral
111181,neutral
111182,neutral
111183,neutral
111184,neutral
111185,neutral
111186,positive
111187,neutral
111188,neutral
111189,neutral
111190,neutral
111191,neutral
111192,neutral
111193,neutral
111194,neutral
111195,neutral
111196,neutral
111197,neutral
111198,neutral
111199,neutral
111200,neutral
111201,negative
111202,neutral
111203,neutral
111204,neutral
111205,neutral
111206,neutral
111207,neutral
111208,neutral
111209,neutral
111210,neutral
111211,neutral
111212,neutral
111213,neutral
111214,neutral
111215,neutral
111216,neutral
111217,neutral
111218,neutral
111219,neutral
111220,neutral
111221,neutral
111222,positive
111223,neutral
111224,neutral
111225,neutral
111226,neutral
111227,neutral
111228,neutral
111229,neutral
111230,neutral
111231,neutral
111232,neutral
111233,neutral
111234,neutral
111235,neutral
111236,neutral
111237,neutral
111238,neutral
111239,neutral
111240,neutral
111241,positive
111242,neutral
111243,neutral
111244,neutral
111245,neutral
111246,neutral
111247,neutral
111248,neutral
111249,positive
111250,neutral
111251,positive
111252,neutral
111253,neutral
111254,negative
111255,neutral
111256,neutral
111257,neutral
111258,neutral
111259,neutral
111260,neutral
111261,neutral
111262,neutral
111263,neutral
111264,neutral
111265,neutral
111266,positive
111267,neutral
111268,neutral
111269,neutral
111270,neutral
111271,neutral
111272,neutral
111273,neutral
111274,positive
111275,neutral
111276,neutral
111277,neutral
111278,neutral
111279,neutral
111280,neutral
111281,neutral
111282,neutral
111283,neutral
111284,neutral
111285,neutral
111286,neutral
111287,neutral
111288,neutral
111289,neutral
111290,neutral
111291,neutral
111292,neutral
111293,neutral
111294,neutral
111295,neutral
111296,negative
111297,neutral
111298,neutral
111299,neutral
111300,neutral
111301,neutral
111302,neutral
111303,neutral
111304,neutral
111305,neutral
111306,neutral
111307,neutral
111308,neutral
111309,neutral
111310,positive
111311,positive
111312,neutral
111313,negative
111314,neutral
111315,neutral
111316,neutral
111317,neutral
111318,neutral
111319,neutral
111320,neutral
111321,neutral
111322,neutral
111323,neutral
111324,neutral
111325,neutral
111326,neutral
111327,neutral
111328,neutral
111329,neutral
111330,neutral
111331,neutral
111332,neutral
111333,neutral
111334,neutral
111335,positive
111336,neutral
111337,neutral
111338,positive
111339,neutral
111340,neutral
111341,neutral
111342,neutral
111343,neutral
111344,neutral
111345,neutral
111346,neutral
111347,neutral
111348,neutral
111349,neutral
111350,neutral
111351,neutral
111352,neutral
111353,neutral
111354,neutral
111355,neutral
111356,neutral
111357,neutral
111358,negative
111359,negative
111360,negative
111361,neutral
111362,neutral
111363,neutral
111364,neutral
111365,neutral
111366,positive
111367,neutral
111368,neutral
111369,neutral
111370,neutral
111371,neutral
111372,neutral
111373,neutral
111374,neutral
111375,neutral
111376,neutral
111377,neutral
111378,neutral
111379,neutral
111380,neutral
111381,neutral
111382,neutral
111383,neutral
111384,neutral
111385,neutral
111386,neutral
111387,neutral
111388,neutral
111389,neutral
111390,neutral
111391,neutral
111392,neutral
111393,neutral
111394,neutral
111395,neutral
111396,neutral
111397,neutral
111398,neutral
111399,neutral
111400,neutral
111401,neutral
111402,neutral
111403,neutral
111404,neutral
111405,neutral
111406,neutral
111407,neutral
111408,neutral
111409,neutral
111410,neutral
111411,neutral
111412,neutral
111413,neutral
111414,neutral
111415,positive
111416,neutral
111417,neutral
111418,neutral
111419,neutral
111420,neutral
111421,neutral
111422,positive
111423,neutral
111424,positive
111425,neutral
111426,positive
111427,neutral
111428,neutral
111429,neutral
111430,neutral
111431,neutral
111432,neutral
111433,neutral
111434,neutral
111435,neutral
111436,neutral
111437,neutral
111438,neutral
111439,neutral
111440,neutral
111441,neutral
111442,neutral
111443,neutral
111444,neutral
111445,neutral
111446,neutral
111447,neutral
111448,neutral
111449,neutral
111450,neutral
111451,neutral
111452,neutral
111453,neutral
111454,neutral
111455,neutral
111456,positive
111457,neutral
111458,neutral
111459,neutral
111460,neutral
111461,neutral
111462,neutral
111463,positive
111464,positive
111465,neutral
111466,neutral
111467,neutral
111468,positive
111469,neutral
111470,neutral
111471,negative
111472,neutral
111473,neutral
111474,neutral
111475,neutral
111476,positive
111477,neutral
111478,neutral
111479,neutral
111480,neutral
111481,neutral
111482,neutral
111483,neutral
111484,negative
111485,negative
111486,neutral
111487,neutral
111488,neutral
111489,neutral
111490,neutral
111491,neutral
111492,neutral
111493,neutral
111494,neutral
111495,neutral
111496,neutral
111497,neutral
111498,neutral
111499,neutral
111500,neutral
111501,neutral
111502,neutral
111503,neutral
111504,neutral
111505,neutral
111506,neutral
111507,neutral
111508,neutral
111509,neutral
111510,neutral
111511,neutral
111512,neutral
111513,neutral
111514,neutral
111515,neutral
111516,neutral
111517,neutral
111518,neutral
111519,neutral
111520,neutral
111521,neutral
111522,neutral
111523,neutral
111524,neutral
111525,neutral
111526,neutral
111527,neutral
111528,neutral
111529,negative
111530,neutral
111531,neutral
111532,neutral
111533,neutral
111534,neutral
111535,neutral
111536,neutral
111537,neutral
111538,neutral
111539,neutral
111540,positive
111541,neutral
111542,neutral
111543,neutral
111544,neutral
111545,neutral
111546,neutral
111547,negative
111548,neutral
111549,neutral
111550,neutral
111551,neutral
111552,neutral
111553,neutral
111554,neutral
111555,positive
111556,positive
111557,negative
111558,neutral
111559,positive
111560,neutral
111561,neutral
111562,positive
111563,neutral
111564,neutral
111565,neutral
111566,neutral
111567,neutral
111568,neutral
111569,neutral
111570,neutral
111571,neutral
111572,neutral
111573,neutral
111574,neutral
111575,neutral
111576,neutral
111577,neutral
111578,neutral
111579,neutral
111580,neutral
111581,neutral
111582,neutral
111583,neutral
111584,neutral
111585,neutral
111586,neutral
111587,neutral
111588,neutral
111589,neutral
111590,negative
111591,neutral
111592,neutral
111593,neutral
111594,neutral
111595,neutral
111596,neutral
111597,negative
111598,neutral
111599,neutral
111600,neutral
111601,neutral
111602,neutral
111603,negative
111604,neutral
111605,positive
111606,neutral
111607,neutral
111608,neutral
111609,neutral
111610,neutral
111611,neutral
111612,neutral
111613,neutral
111614,neutral
111615,positive
111616,neutral
111617,neutral
111618,neutral
111619,neutral
111620,neutral
111621,neutral
111622,neutral
111623,neutral
111624,neutral
111625,neutral
111626,neutral
111627,neutral
111628,neutral
111629,neutral
111630,neutral
111631,neutral
111632,neutral
111633,neutral
111634,neutral
111635,neutral
111636,neutral
111637,neutral
111638,neutral
111639,neutral
111640,neutral
111641,neutral
111642,neutral
111643,neutral
111644,negative
111645,negative
111646,neutral
111647,neutral
111648,neutral
111649,neutral
111650,neutral
111651,positive
111652,neutral
111653,neutral
111654,neutral
111655,neutral
111656,neutral
111657,neutral
111658,neutral
111659,neutral
111660,neutral
111661,neutral
111662,neutral
111663,neutral
111664,neutral
111665,neutral
111666,neutral
111667,neutral
111668,neutral
111669,neutral
111670,neutral
111671,neutral
111672,neutral
111673,neutral
111674,neutral
111675,neutral
111676,neutral
111677,neutral
111678,neutral
111679,neutral
111680,neutral
111681,neutral
111682,neutral
111683,neutral
111684,neutral
111685,neutral
111686,neutral
111687,neutral
111688,neutral
111689,neutral
111690,neutral
111691,neutral
111692,neutral
111693,neutral
111694,neutral
111695,negative
111696,neutral
111697,negative
111698,neutral
111699,neutral
111700,neutral
111701,neutral
111702,neutral
111703,neutral
111704,neutral
111705,neutral
111706,neutral
111707,neutral
111708,neutral
111709,neutral
111710,neutral
111711,neutral
111712,neutral
111713,neutral
111714,positive
111715,neutral
111716,neutral
111717,neutral
111718,neutral
111719,neutral
111720,neutral
111721,neutral
111722,neutral
111723,neutral
111724,neutral
111725,neutral
111726,neutral
111727,neutral
111728,neutral
111729,neutral
111730,neutral
111731,neutral
111732,positive
111733,neutral
111734,neutral
111735,positive
111736,neutral
111737,neutral
111738,neutral
111739,neutral
111740,neutral
111741,positive
111742,neutral
111743,neutral
111744,neutral
111745,neutral
111746,neutral
111747,neutral
111748,positive
111749,neutral
111750,neutral
111751,neutral
111752,neutral
111753,neutral
111754,neutral
111755,neutral
111756,neutral
111757,neutral
111758,neutral
111759,neutral
111760,neutral
111761,neutral
111762,neutral
111763,neutral
111764,neutral
111765,neutral
111766,neutral
111767,neutral
111768,neutral
111769,neutral
111770,neutral
111771,neutral
111772,neutral
111773,neutral
111774,neutral
111775,neutral
111776,neutral
111777,neutral
111778,neutral
111779,neutral
111780,neutral
111781,neutral
111782,neutral
111783,neutral
111784,neutral
111785,neutral
111786,neutral
111787,neutral
111788,positive
111789,neutral
111790,neutral
111791,positive
111792,neutral
111793,neutral
111794,neutral
111795,neutral
111796,neutral
111797,neutral
111798,neutral
111799,neutral
111800,neutral
111801,neutral
111802,neutral
111803,neutral
111804,neutral
111805,neutral
111806,neutral
111807,neutral
111808,neutral
111809,neutral
111810,neutral
111811,neutral
111812,neutral
111813,neutral
111814,neutral
111815,neutral
111816,positive
111817,neutral
111818,neutral
111819,neutral
111820,neutral
111821,positive
111822,neutral
111823,neutral
111824,neutral
111825,neutral
111826,neutral
111827,neutral
111828,neutral
111829,neutral
111830,neutral
111831,positive
111832,neutral
111833,neutral
111834,positive
111835,neutral
111836,neutral
111837,neutral
111838,neutral
111839,neutral
111840,neutral
111841,neutral
111842,neutral
111843,neutral
111844,neutral
111845,neutral
111846,neutral
111847,neutral
111848,neutral
111849,negative
111850,neutral
111851,negative
111852,negative
111853,neutral
111854,positive
111855,neutral
111856,neutral
111857,neutral
111858,positive
111859,neutral
111860,neutral
111861,neutral
111862,neutral
111863,neutral
111864,neutral
111865,neutral
111866,neutral
111867,negative
111868,neutral
111869,neutral
111870,neutral
111871,neutral
111872,neutral
111873,negative
111874,neutral
111875,neutral
111876,neutral
111877,neutral
111878,neutral
111879,neutral
111880,neutral
111881,neutral
111882,neutral
111883,neutral
111884,neutral
111885,neutral
111886,negative
111887,neutral
111888,neutral
111889,neutral
111890,neutral
111891,neutral
111892,neutral
111893,neutral
111894,neutral
111895,neutral
111896,neutral
111897,neutral
111898,neutral
111899,neutral
111900,neutral
111901,neutral
111902,neutral
111903,neutral
111904,neutral
111905,neutral
111906,neutral
111907,neutral
111908,neutral
111909,neutral
111910,neutral
111911,neutral
111912,neutral
111913,neutral
111914,neutral
111915,neutral
111916,neutral
111917,neutral
111918,neutral
111919,neutral
111920,neutral
111921,neutral
111922,neutral
111923,neutral
111924,neutral
111925,neutral
111926,neutral
111927,neutral
111928,neutral
111929,neutral
111930,neutral
111931,neutral
111932,neutral
111933,neutral
111934,neutral
111935,neutral
111936,neutral
111937,neutral
111938,neutral
111939,neutral
111940,neutral
111941,neutral
111942,neutral
111943,neutral
111944,neutral
111945,neutral
111946,neutral
111947,neutral
111948,neutral
111949,neutral
111950,neutral
111951,neutral
111952,neutral
111953,neutral
111954,neutral
111955,neutral
111956,negative
111957,neutral
111958,neutral
111959,neutral
111960,neutral
111961,neutral
111962,neutral
111963,neutral
111964,neutral
111965,negative
111966,neutral
111967,neutral
111968,neutral
111969,neutral
111970,positive
111971,positive
111972,neutral
111973,negative
111974,negative
111975,positive
111976,neutral
111977,neutral
111978,neutral
111979,neutral
111980,neutral
111981,neutral
111982,neutral
111983,neutral
111984,neutral
111985,neutral
111986,neutral
111987,neutral
111988,neutral
111989,neutral
111990,neutral
111991,neutral
111992,negative
111993,neutral
111994,neutral
111995,neutral
111996,neutral
111997,neutral
111998,neutral
111999,neutral
112000,neutral
112001,neutral
112002,neutral
112003,neutral
112004,neutral
112005,neutral
112006,neutral
112007,neutral
112008,neutral
112009,neutral
112010,neutral
112011,neutral
112012,neutral
112013,neutral
112014,neutral
112015,neutral
112016,neutral
112017,neutral
112018,neutral
112019,negative
112020,negative
112021,negative
112022,neutral
112023,neutral
112024,neutral
112025,neutral
112026,neutral
112027,neutral
112028,neutral
112029,neutral
112030,neutral
112031,positive
112032,neutral
